Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,241,,0.968
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,242,,0.968
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,243,,0.969
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,244,,0.969
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,245,,0.97
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,246,,0.97
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,247,,0.971
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,248,,0.971
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,249,,0.972
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,250,,0.972
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,251,,0.972
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,252,,0.973
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,253,,0.973
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,254,,0.974
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,255,,0.974
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,256,,0.975
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,257,,0.975
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,258,,0.975
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,259,,0.976
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,260,,0.976
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,261,,0.977
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,262,,0.977
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,263,,0.978
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,264,,0.978
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,265,,0.978
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,266,,0.979
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,267,,0.979
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,268,,0.98
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,269,,0.98
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,270,,0.98
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,271,,0.981
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,272,,0.981
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,273,,0.981
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,274,,0.982
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,275,,0.982
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,276,,0.982
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,277,,0.983
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,278,,0.983
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,279,,0.983
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,280,,0.983
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,281,,0.984
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,282,,0.984
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,283,,0.984
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,284,,0.984
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,285,,0.985
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,286,,0.985
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,287,,0.985
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,288,,0.985
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,289,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,290,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,291,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,292,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,293,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,294,,0.986
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,295,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,296,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,297,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,298,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,299,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,300,,0.987
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,1,,0
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,2,,0.002
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,3,,0.01
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,4,,0.02
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,5,,0.032
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,6,,0.045
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,7,,0.059
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,8,,0.074
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,9,,0.089
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,10,,0.105
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,11,,0.123
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,12,,0.143
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,13,,0.162
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,14,,0.179
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,15,,0.196
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,16,,0.214
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,17,,0.234
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,18,,0.254
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,19,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,20,,0.298
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,21,,0.323
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,22,,0.35
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,23,,0.375
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,24,,0.398
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,25,,0.418
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,26,,0.436
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,27,,0.452
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,28,,0.466
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,29,,0.478
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,30,,0.487
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,31,,0.496
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,32,,0.504
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,33,,0.511
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,34,,0.516
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,35,,0.52
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,36,,0.525
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,37,,0.528
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,38,,0.53
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,39,,0.533
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,40,,0.534
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,41,,0.536
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,42,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,43,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,44,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,45,,0.539
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,46,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,47,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,48,,0.539
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,49,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,50,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,51,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,52,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,53,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,54,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,55,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,56,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,57,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,58,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,59,,0.536
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,60,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,61,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,62,,0.537
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,63,,0.538
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,64,,0.539
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,65,,0.539
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,66,,0.54
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,67,,0.54
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,68,,0.54
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,69,,0.542
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,70,,0.541
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,71,,0.542
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,72,,0.543
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,73,,0.545
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,74,,0.545
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,75,,0.546
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,76,,0.547
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,77,,0.548
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,78,,0.548
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,79,,0.549
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,80,,0.55
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,81,,0.551
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,82,,0.551
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,83,,0.551
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,84,,0.552
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,85,,0.553
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,86,,0.553
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,87,,0.554
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,88,,0.555
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,89,,0.555
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,90,,0.555
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,91,,0.555
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,92,,0.556
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Litter,93,,0.557
